benchmark	pregrouper	cohort	missingness_policy	scope	aggregation	model_s	model_t	metric	statistic	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi	n_bootstrap	n_bootstrap_valid	aligned_key_sha256
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.633587986766698	0.625742340174208	0.6417565507280949	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.2285820193248736	0.22362455670776687	0.23320730203104276	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.4122929393300477	0.4018171612796423	0.4232073693692426	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7514803208570449	0.7450863773353871	0.756843813846215	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5185809126338354	0.5089297908229828	0.5289504698171692	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.09987948864448537	0.06480333995486581	0.14082119944135274	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	4934	4934	4934	1.0	0.835547092420074	0.8296474270621782	0.8415977354558772	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	4934	4934	4934	1.0	0.7831362514627672	0.7736654606062123	0.792320023870475	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	4934	4934	4934	1.0	0.6823262266474607	0.6722115367600817	0.6929611161340532	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6505182598088181	0.6442022535228442	0.6566754551890647	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.20532608710610425	0.200409989994128	0.21023458369341277	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.4334023426541856	0.42436763059772525	0.44300937179236666	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.7352739797541781	0.7297771539647336	0.7409887802966314	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.625298565349894	0.6168889679679005	0.6338813623895622	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.19540267322220328	0.17464410031766928	0.21608958895888994	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.653629897754528	0.6471553279759777	0.6602968436253887	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.21727135844191992	0.21255214009359383	0.22196547514206316	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.43811490089463623	0.4286251054371097	0.44819806352194325	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.7322514235498229	0.7266267377859664	0.7382404721749649	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.6252504984854453	0.6161348983977822	0.6345296565661025	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.1978749031334737	0.17662926562196724	0.21853469373374507	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.4577790805357308	0.4466137973338516	0.4685317233696683	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.27697917521155185	0.26541208755414286	0.2867370652073106	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.2685389423552637	0.256490529855321	0.2801190965925002	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6195195817398995	0.6079502098152177	0.630145280211926	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.17043407997515714	0.14931265118829512	0.18913403682437493	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.16598265526128478	0.14390239366775653	0.18817722277724483	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.45777908053573074	0.4466137973338515	0.4685317233696683	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.27697917521155185	0.26541208755414286	0.2867370652073106	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.2685389423552637	0.256490529855321	0.2801190965925003	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6195195817398993	0.6079502098152179	0.6301452802119264	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.17043407997515725	0.14931265118829515	0.1891340368243749	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.1659826552612847	0.1439023936677566	0.1881772227772449	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.6611198602891949	0.6550392591156405	0.6679103106713561	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.19721379631639918	0.19141325649757904	0.20239284133554253	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.4480519380915855	0.43943525480672246	0.4578781606706669	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7403867720435705	0.7348414885718212	0.7468701407693628	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6361734349916401	0.6281649675926159	0.6445212518023483	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.19742088177671452	0.1752694295959741	0.21882365072634144	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.66433845836217	0.6574424165693906	0.6711646919363744	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.21094874433877284	0.20577302811439163	0.2158094996527522	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.45307147362478783	0.4433346849532944	0.4630322682769649	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7365197130748701	0.7304851891027181	0.7431285575191362	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6354179321679387	0.6266536252105378	0.6444638253813074	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.20007758872259154	0.1762893082479175	0.22336322497294947	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	4934	4934	4934	1.0	0.8395523959090261	0.833289352054257	0.8456191412587828	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	4934	4934	4934	1.0	0.792814734407338	0.7814203115441233	0.8030145606053298	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	4934	4934	4934	1.0	0.7030460768744613	0.6928052280722862	0.7132057895155764	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6083628068779584	0.6011839059035885	0.6156296675142656	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.2035208643796472	0.19835026655539556	0.20830189887772046	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.3809929664645887	0.3723620937971346	0.3900503952071144	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.695343509490013	0.6891368760817714	0.7011974240158121	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.5741099457927934	0.5650289428559175	0.5825310205307936	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.1598229615330549	0.13821520773108256	0.17931850105462357	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6110228687237353	0.6040550146864375	0.6185960706354671	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.21434979977849847	0.20925320288776708	0.21890439359988162	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.3844076433270737	0.3758995287214183	0.39380481269713336	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.6914515641887904	0.6851333317470114	0.6978728388526692	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.5740195446777095	0.5645766659714228	0.5829318394103282	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.1628310973768275	0.13931251574686046	0.18458063723465104	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.41114587428539995	0.3999297106131704	0.42312521262887215	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.23294908666277991	0.22399858714206833	0.24310560410108875	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.1752043797119074	0.16604125165857847	0.1854931973753459	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.5995345847507927	0.587789828737235	0.6100306266411838	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.10624158065653479	0.08868977217642285	0.12323299460964274	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.1155447917024978	0.09490992369895866	0.13782801204554465	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.41114587428539995	0.3999297106131704	0.4231252126288721	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.23294908666277991	0.22399858714206833	0.24310560410108878	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.17520437971190742	0.16604125165857847	0.18549319737534586	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.599534584750793	0.587789828737235	0.6100306266411848	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.10624158065653476	0.0886897721764229	0.12323299460964279	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.11554479170249773	0.09490992369895869	0.13782801204554465	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.6200979757598495	0.6131476392538637	0.6264727108305905	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.20018913818427822	0.19461430579530267	0.20606841761917727	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.39554685228942016	0.3865794817771365	0.4040659138611144	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7000903747364148	0.6936491905491389	0.7055784455514399	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5834854944501877	0.5753157327198445	0.5908321058050053	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.16257587166049353	0.14369872379746634	0.18161086150050512	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.6228274894882949	0.6153318249980461	0.6299500742643924	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.2131807779513743	0.20786152048575982	0.21880440194289633	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.3990765973085288	0.38925848515357847	0.40815241787517287	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6951643071943299	0.6883195890853043	0.7010855243984223	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5826087845954175	0.5738684144062819	0.590293550505485	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	llama-3.1-8b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.1659377972856886	0.14507988990469728	0.19014799344359962	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	4934	4934	4934	1.0	0.9314777638590851	0.9276715022911227	0.9351829135104492	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	4934	4934	4934	1.0	0.9007558124307452	0.8949665180024505	0.9070408793541357	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	4934	4934	4934	1.0	0.8583954471793173	0.8515005264835075	0.8653630769851792	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.7592431247374158	0.7539935502498256	0.7653797945003225	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.30559843973406414	0.3010237976403985	0.3105577932995968	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.5884583882825579	0.5802495466038207	0.5977345270274786	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
